1318	10.975	-1422.82312	507.07114	1493.7179	-1579.18042	475.03006	1184.72766	-1280.41809	375.74448	1220.44775	-1398.67126	921.38312	1499.79138	-1550.5896	947.81793	1205.89526	-1237.97681	950.02966	1252.74841	142.40503	-131.32666	-273.27015	160.69445	28.64654	-247.04297
1319	10.983	-1422.39685	507.11752	1492.0531	-1578.80127	474.48621	1184.4231	-1279.94336	372.64636	1218.33899	-1398.65503	920.99744	1499.89893	-1550.88684	947.28595	1206.25354	-1238.19641	950.07458	1252.28735	142.45349	-134.47116	-273.71411	160.45862	29.07714	-247.61158
1320	10.992	-1421.39246	504.92001	1491.2583	-1578.38391	473.99789	1184.15186	-1279.97693	370.22284	1216.32983	-1398.64258	920.51477	1500.16882	-1551.35376	946.4809	1206.58508	-1238.51697	950.47162	1252.02344	141.41553	-134.69717	-274.92847	160.12561	29.95685	-248.14538
1321	11	-1421.01709	504.25409	1491.02649	-1577.93713	473.53098	1183.90308	-1279.52222	367.18536	1214.26086	-1398.55188	920.14545	1500.60815	-1551.73071	945.96741	1206.96057	-1238.67664	950.46851	1251.4209	141.49487	-137.06873	-276.76563	159.87524	30.32306	-249.18725
1322	11.008	-1420.94739	504.49966	1489.58447	-1577.46191	472.80676	1183.54675	-1279.35303	364.68375	1212.35242	-1398.44116	919.58624	1500.66797	-1552.05859	945.33521	1207.2876	-1238.89612	950.78284	1250.93286	141.59436	-139.81591	-277.23205	159.54504	31.1966	-249.73511
1323	11.017	-1420.75854	505.27399	1490.39563	-1577.03357	472.01895	1183.23645	-1279.11389	361.96133	1210.38977	-1398.2782	919.09955	1500.84668	-1552.28772	944.60968	1207.73193	-1238.97021	950.93781	1250.52002	141.64465	-143.31266	-280.00586	159.30799	31.83826	-250.32666
1324	11.025	-1420.17419	503.47067	1488.87207	-1576.68518	471.26733	1182.95361	-1278.79712	359.11581	1208.4978	-1398.07458	918.48352	1500.98425	-1552.55933	943.89404	1208.19275	-1239.0083	951.08093	1250.10754	141.37707	-144.35486	-280.37427	159.06628	32.59741	-250.87671
1325	11.033	-1419.80432	502.82974	1488.40833	-1576.00562	470.33328	1182.63623	-1278.45483	356.22266	1206.47278	-1398.05786	917.99652	1501.18616	-1552.87415	943.25275	1208.56482	-1239.2063	950.89313	1248.86694	141.34949	-146.60708	-281.93555	158.85156	32.89661	-252.31922
1326	11.042	-1419.49622	502.27322	1488.11768	-1575.41943	469.57434	1182.30042	-1278.29541	353.26013	1204.28174	-1397.94055	917.31793	1501.52356	-1553.16003	942.72668	1208.98376	-1239.18994	950.99274	1248.57251	141.20081	-149.01309	-283.83594	158.75061	33.67481	-252.95105
1327	11.05	-1419.26965	501.8042	1487.91467	-1574.93042	468.73065	1181.98022	-1278.10254	350.15048	1201.91785	-1397.82007	916.81842	1501.94153	-1553.42822	942.07574	1209.42273	-1239.20251	951.05408	1248.30579	141.16711	-151.65372	-285.99682	158.61756	34.23566	-253.63574
1328	11.058	-1419.02051	501.26443	1487.65222	-1574.47644	467.91272	1181.73853	-1277.86157	346.85568	1199.46362	-1397.41199	916.55591	1502.25586	-1553.552	941.41217	1209.88135	-1239.09692	950.96484	1247.8855	141.15894	-154.40875	-288.1886	158.31507	34.40893	-254.37036
1329	11.067	-1418.70471	500.61417	1487.47876	-1573.79004	467.01276	1181.46228	-1277.70166	343.39896	1196.93884	-1397.17725	916.03265	1502.64844	-1553.6748	940.84052	1210.33667	-1239.11267	951.17712	1247.72351	141.00305	-157.21521	-290.53992	158.06458	35.14447	-254.92493
1330	11.075	-1418.16345	501.17804	1488.35657	-1573.01172	466.37531	1181.19763	-1277.50818	339.94452	1194.41565	-1397.21289	915.11469	1502.65833	-1553.65369	940.2901	1211.08386	-1239.02222	951.1991	1247.51453	140.65527	-161.23352	-293.94092	158.19067	36.08441	-255.1438
1331	11.083	-1417.85376	498.66037	1487.94775	-1572.349	465.67184	1180.9823	-1277.27893	336.58945	1191.84009	-1397.06055	914.33624	1503.09363	-1553.64673	939.69818	1211.67285	-1238.88013	951.10132	1247.23486	140.57483	-162.07092	-296.10766	158.18042	36.76508	-255.85877
1332	11.092	-1417.66028	498.138	1487.56921	-1571.65063	464.90482	1180.5824	-1277.06079	333.56583	1189.48987	-1396.56995	913.85852	1503.62927	-1553.79761	939.15149	1212.19397	-1238.81689	951.23376	1247.01917	140.59949	-164.57217	-298.07934	157.75306	37.37524	-256.6101
1333	11.1	-1417.35107	497.57095	1487.22437	-1570.76758	464.32169	1180.21912	-1276.90503	330.85068	1187.29639	-1396.33496	913.19946	1503.88403	-1553.76514	938.67212	1212.67078	-1238.67749	951.15424	1246.62427	140.44604	-166.72027	-299.92798	157.65747	37.95478	-257.25976
1334	11.108	-1416.46118	496.10696	1486.87585	-1570.31299	463.62964	1179.84851	-1276.77368	328.07648	1185.07104	-1396.20361	912.42743	1504.06421	-1553.97546	938.15375	1213.40417	-1238.55811	951.20313	1246.37988	139.6875	-168.03048	-301.80481	157.6455	38.7757	-257.68433
1335	11.117	-1416.32092	496.09732	1486.3313	-1569.64075	462.77325	1179.39221	-1276.51013	324.95547	1183.45081	-1395.88257	911.65875	1504.44568	-1554.05017	937.57941	1213.8844	-1238.44885	951.27954	1246.07043	139.81079	-171.14185	-302.88049	157.43372	39.62079	-258.37525
1336	11.125	-1415.65991	495.40207	1485.81567	-1568.8468	461.93564	1178.96924	-1276.38416	322.43616	1181.28992	-1395.5188	910.75482	1504.81616	-1554.04822	937.11383	1214.38928	-1238.29883	951.26202	1245.64526	139.27575	-172.96591	-304.52575	157.21997	40.5072	-259.1709
1337	11.133	-1415.09985	494.71762	1485.46411	-1568.15967	460.90396	1178.61389	-1276.3114	319.95142	1179.22449	-1395.33594	910.24445	1505.22668	-1554.10107	936.51184	1214.90881	-1238.17773	951.31476	1245.1499	138.78845	-174.7662	-306.23962	157.15821	41.07031	-260.07678
1338	11.142	-1414.56152	494.2204	1485.12219	-1567.7782	460.00412	1178.20789	-1276.35071	317.28137	1177.03027	-1395.06921	909.65234	1505.58167	-1554.08923	936.01825	1215.349	-1238.02429	951.41223	1244.72681	138.21081	-176.93903	-308.09192	157.04492	41.75989	-260.85486
1339	11.15	-1414.00781	493.51758	1484.73035	-1567.15479	459.22061	1177.80908	-1276.44629	314.67136	1174.87598	-1394.71216	908.67761	1505.94519	-1554.0376	935.57178	1215.82544	-1237.90198	951.60632	1244.43677	137.56152	-178.84622	-309.85437	156.81018	42.92871	-261.50842
1340	11.158	-1413.62354	493.00143	1484.41833	-1566.44202	458.44351	1177.32434	-1276.57678	311.91003	1172.6781	-1394.50232	907.83948	1506.00244	-1553.99988	935.18512	1216.40991	-1237.75488	951.66852	1244.15662	137.04676	-181.0914	-311.74023	156.74744	43.82904	-261.84582
1341	11.167	-1413.30566	492.33347	1484.09399	-1565.81665	457.55548	1176.94983	-1276.62634	308.93741	1170.23108	-1394.1416	907.17279	1506.42456	-1554.03137	934.83838	1216.93188	-1237.60645	951.69879	1243.86865	136.67932	-183.39606	-313.86291	156.53515	44.526	-262.55591
1342	11.175	-1412.93677	491.45523	1483.79639	-1565.38843	457.03033	1176.59827	-1276.83118	306.09506	1167.94788	-1393.83032	906.59155	1506.62646	-1553.88025	934.44543	1217.4563	-1237.39758	952.125	1244.10364	136.10559	-185.36017	-315.84851	156.43274	45.53345	-262.52282
1343	11.183	-1412.74329	490.92889	1483.46887	-1564.4729	456.28491	1176.12451	-1277.10327	303.3103	1165.79858	-1393.52539	905.80518	1506.90759	-1553.81567	934.10852	1217.9303	-1237.07703	951.68536	1243.53442	135.64002	-187.61859	-317.67029	156.44836	45.88018	-263.37317
1344	11.192	-1412.41492	490.19717	1483.03137	-1563.81104	455.67947	1175.74194	-1277.29114	300.69351	1163.59949	-1393.14331	904.95605	1507.16919	-1553.72034	933.56335	1218.32947	-1236.92395	951.51416	1242.78284	135.12378	-189.50366	-319.43188	156.21936	46.55811	-264.38635
1345	11.2	-1412.53943	490.62878	1484.28467	-1563.12207	454.87988	1175.29968	-1277.29688	298.09125	1161.41064	-1392.78259	904.29346	1507.33081	-1553.52441	932.91663	1218.75171	-1236.70569	951.49591	1242.41406	135.24255	-192.53753	-322.87403	156.0769	47.20245	-264.91675
1346	11.208	-1412.02063	489.84183	1483.81079	-1562.32813	454.36185	1174.94092	-1277.31445	295.60486	1159.62488	-1392.27966	903.6568	1507.52197	-1553.43982	932.43384	1219.23804	-1236.40723	951.39117	1241.9967	134.70618	-194.23697	-324.18591	155.87243	47.73437	-265.52527
1347	11.217	-1411.83716	489.1539	1483.3949	-1561.82776	453.68311	1174.44263	-1277.37048	293.31146	1157.72754	-1391.87903	902.86859	1507.81714	-1553.31873	932.05194	1219.62012	-1236.20825	951.44348	1241.61304	134.46668	-195.84244	-325.66736	155.67078	48.57489	-266.2041
1348	11.225	-1411.2771	488.40317	1482.99084	-1561.24133	452.86365	1174.03101	-1277.41516	291.06	1155.90149	-1391.4303	902.05975	1508.13843	-1553.23499	931.47852	1220.052	-1235.9292	951.50421	1241.60364	133.86194	-197.34317	-327.08935	155.5011	49.44446	-266.53479
1349	11.233	-1411.15796	487.78314	1482.85925	-1560.46423	452.04163	1173.6272	-1277.5321	288.79388	1153.90039	-1391.04248	901.44897	1508.40491	-1553.08191	930.95844	1220.52625	-1235.745	951.76343	1241.48352	133.62586	-198.98926	-328.95886	155.29748	50.31446	-266.92139
1350	11.242	-1410.58557	486.99036	1482.51038	-1559.80505	451.26709	1173.17383	-1277.65747	286.60837	1151.95752	-1390.6554	900.75958	1508.53918	-1552.95776	930.29865	1220.90088	-1235.4436	951.60907	1240.63965	132.9281	-200.38199	-330.55286	155.2118	50.84949	-267.89953
1351	11.25	-1410.54651	486.63049	1482.30115	-1559.39111	450.6319	1172.88855	-1277.78174	284.42456	1149.92566	-1390.20886	899.94263	1508.69336	-1552.74158	929.54218	1221.23486	-1235.19446	951.59412	1240.28076	132.76477	-202.20593	-332.37549	155.0144	51.65149	-268.4126
1352	11.258	-1410.19922	485.93054	1482.03052	-1558.4281	449.70941	1172.48962	-1277.83801	281.89053	1147.93958	-1389.76123	898.93536	1508.71997	-1552.45825	928.89423	1221.6748	-1234.90308	951.57526	1240.03467	132.36121	-204.04001	-334.09094	154.85815	52.6399	-268.6853
1353	11.267	-1409.92883	485.22928	1481.88452	-1557.6626	449.26321	1172.15881	-1277.98926	279.60999	1145.81018	-1389.401	898.43317	1509.23254	-1552.17029	928.38019	1222.05432	-1234.51611	951.58063	1239.63745	131.93957	-205.61929	-336.07434	154.88489	53.14746	-269.59509
1354	11.275	-1409.44055	484.34909	1481.56812	-1557.09802	448.58533	1171.74072	-1278.22766	277.38522	1143.62769	-1389.11694	898.02368	1509.52051	-1551.87366	927.76941	1222.35571	-1234.14795	951.43237	1239.21863	131.21289	-206.96387	-337.94043	154.96899	53.40869	-270.30188
1355	11.283	-1409.27783	483.68222	1481.32458	-1556.06763	447.99323	1171.43652	-1278.39612	274.9534	1141.47546	-1388.80176	897.51532	1509.672	-1551.64465	927.16974	1222.59766	-1233.78589	951.37616	1238.96997	130.88171	-208.72882	-339.84912	155.01587	53.86084	-270.70203
1356	11.292	-1409.19043	483.18228	1481.14209	-1555.40979	447.36197	1171.18787	-1278.53699	272.79495	1139.42102	-1388.20288	896.82794	1509.8175	-1551.30505	926.32318	1222.76709	-1233.43872	951.41504	1238.69788	130.65344	-210.38733	-341.72107	154.76416	54.5871	-271.11962
1357	11.3	-1408.91833	482.63065	1480.83435	-1554.5354	446.7244	1170.58936	-1278.52039	270.4726	1137.23999	-1387.71667	896.16626	1509.99341	-1551.00293	925.78088	1223.02466	-1232.98376	951.10883	1238.37683	130.39794	-212.15805	-343.59436	154.73291	54.94257	-271.61658
1358	11.308	-1408.58398	482.23962	1480.6311	-1553.60046	446.01288	1170.28943	-1278.48425	268.30334	1135.18054	-1387.26819	895.56982	1510.23938	-1550.71667	925.1839	1223.21826	-1232.63806	951.1062	1238.12585	130.09973	-213.93628	-345.45056	154.63013	55.53638	-272.11353
1359	11.317	-1408.33679	481.74664	1480.3689	-1552.91858	445.1817	1169.79272	-1278.58936	266.33881	1133.0293	-1386.83313	895.01538	1510.49133	-1550.37781	924.42999	1223.38513	-1232.28784	950.9743	1237.90771	129.74743	-215.40783	-347.3396	154.54529	55.95892	-272.58362
1360	11.325	-1407.93201	481.18481	1480.18982	-1551.98291	444.61118	1169.39734	-1278.53052	264.14496	1130.98926	-1386.40137	894.25842	1510.52124	-1550.09558	923.77759	1223.54724	-1231.92578	950.83276	1237.60571	129.40149	-217.03985	-349.20056	154.47559	56.57434	-272.91553
1361	11.333	-1407.5332	480.74826	1479.90405	-1551.20837	443.58075	1168.95911	-1278.52576	262.07535	1128.73059	-1386.04639	893.65649	1510.78918	-1549.63416	923.16669	1223.79651	-1231.55261	950.75543	1237.40405	129.00744	-218.67291	-351.17346	154.49378	57.09894	-273.38513
1362	11.342	-1407.26074	480.20398	1479.73743	-1550.09265	442.78497	1168.61035	-1278.52209	260.01993	1126.29443	-1385.69482	893.01764	1510.99475	-1549.27075	922.60352	1224.00732	-1231.01794	950.3139	1237.14551	128.73865	-220.18405	-353.443	154.67688	57.29626	-273.84924
1363	11.35	-1407.04028	479.75418	1479.57373	-1549.16577	441.57077	1168.11792	-1278.49841	257.73645	1123.91199	-1385.29053	892.3327	1511.23425	-1548.94885	921.89294	1224.29333	-1230.66443	950.23944	1237.12842	128.54187	-222.01773	-355.66174	154.6261	57.90674	-274.10583
1364	11.358	-1406.51575	479.15201	1479.5033	-1548.13416	440.87692	1167.7478	-1278.51721	255.5282	1121.43384	-1384.86328	891.65161	1511.4303	-1548.53064	921.2182	1224.55823	-1230.22705	949.9903	1236.98254	127.99854	-223.62381	-358.06946	154.63623	58.33869	-274.44776
1365	11.367	-1405.96802	478.4516	1479.06494	-1547.18079	439.76416	1167.29724	-1278.41516	253.33977	1118.8324	-1384.51086	891.03839	1511.64673	-1548.03308	920.4552	1224.65356	-1229.83618	949.73859	1236.89185	127.55286	-225.11183	-360.23254	154.67468	58.7002	-274.75488
1366	11.375	-1405.84814	477.86807	1478.97119	-1545.9812	438.80109	1167.04346	-1278.4342	251.11295	1116.06934	-1384.20496	890.34344	1511.62524	-1547.64917	919.97955	1224.81482	-1229.47449	949.51746	1236.86768	127.41394	-226.75512	-362.90185	154.73047	59.17402	-274.75756
1367	11.383	-1405.28076	477.18289	1478.85339	-1544.97412	437.71225	1166.62366	-1278.33667	248.7906	1113.39282	-1383.78247	889.89459	1512.0376	-1547.26343	919.40613	1225.0083	-1228.90063	948.9812	1236.77808	126.94409	-228.39229	-365.46057	154.88184	59.08661	-275.25952
1368	11.392	-1405.31335	476.77139	1478.84998	-1543.67236	436.69611	1166.29675	-1278.15576	246.59128	1110.69739	-1383.48291	889.3681	1512.31641	-1546.97473	918.68536	1225.1969	-1228.47656	948.57477	1236.82117	127.15759	-230.18011	-368.15259	155.00635	59.20667	-275.49524
1369	11.4	-1404.95642	476.15021	1478.66443	-1542.75354	435.71805	1165.86023	-1278.12439	244.50752	1107.88403	-1382.99609	888.5321	1512.54919	-1546.60938	918.10626	1225.38098	-1227.98828	948.16675	1236.7854	126.83203	-231.64269	-370.7804	155.00781	59.63465	-275.76379
1370	11.408	-1404.73169	475.659	1478.58118	-1541.26599	434.32803	1165.47522	-1278.01855	242.16975	1104.86084	-1382.69092	887.7453	1512.67102	-1545.95056	917.03033	1225.18164	-1227.57666	947.88855	1236.84387	126.71314	-233.48925	-373.72034	155.11426	60.14325	-275.82715
1371	11.417	-1404.26733	475.06656	1478.33972	-1540.17822	433.23422	1165.2605	-1277.84509	240.23137	1101.79541	-1382.41211	886.99255	1512.73694	-1545.68994	917.04688	1225.74841	-1227.18481	947.57361	1236.93018	126.42224	-234.83519	-376.54431	155.2273	60.58106	-275.80676
1372	11.425	-1404.14954	474.62778	1478.30908	-1538.79785	431.85797	1164.7196	-1277.67236	237.98802	1098.71399	-1382.09998	886.43787	1512.94141	-1545.30139	916.52893	1225.92017	-1226.82886	947.30597	1237.14722	126.47718	-236.63976	-379.59509	155.27112	60.8681	-275.79419
1373	11.433	-1403.57813	473.91315	1478.21704	-1537.46741	430.5636	1164.13989	-1277.49548	235.59523	1095.44897	-1381.72705	885.77399	1513.15161	-1544.83069	915.82642	1226.02856	-1226.31372	946.76404	1237.16541	126.08265	-238.31792	-382.76807	155.41333	60.99005	-275.9862
1374	11.442	-1403.36218	473.34885	1478.01978	-1536.18274	429.04895	1163.91345	-1277.32336	233.5237	1092.08765	-1381.4104	885.03156	1513.31946	-1544.3623	915.22278	1226.23291	-1225.88159	946.37622	1237.25146	126.03882	-239.82515	-385.93213	155.52881	61.34466	-276.068
1375	11.45	-1402.55396	472.41327	1477.60852	-1534.66174	427.63953	1163.32751	-1277.09766	231.2149	1088.70361	-1381.0885	884.08295	1513.37561	-1544.07141	914.73163	1226.28162	-1225.52893	946.16907	1237.49927	125.4563	-241.19837	-388.90491	155.55957	62.08612	-275.87634
1376	11.458	-1402.38	471.92917	1477.25049	-1533.29553	426.0799	1162.77563	-1276.78137	229.06958	1085.20227	-1380.9397	883.58527	1513.41931	-1543.7334	914.48193	1226.37048	-1225.21521	945.86627	1237.82947	125.59863	-242.85959	-392.04822	155.72449	62.281	-275.58984
1377	11.467	-1401.94885	471.22318	1476.99573	-1531.84033	424.40762	1162.35156	-1276.56287	227.01158	1081.89636	-1380.7605	883.08917	1513.54346	-1543.3772	913.95593	1226.34338	-1224.74463	945.18939	1237.90503	125.38598	-244.2116	-395.09937	156.01587	62.10022	-275.63843
1378	11.475	-1401.57227	470.66904	1476.79077	-1530.43799	423.25201	1161.92126	-1276.2074	224.72894	1078.49109	-1380.73669	882.47644	1513.60559	-1543.01648	913.24207	1226.14758	-1224.37646	944.80688	1238.08606	125.36487	-245.9401	-398.29968	156.36023	62.33044	-275.51953
1379	11.483	-1401.21265	470.08252	1476.53979	-1528.66541	421.52936	1161.51978	-1275.85022	222.94754	1075.08142	-1380.59631	881.68048	1513.63049	-1542.48572	912.6377	1225.92004	-1224.05786	944.47919	1238.29102	125.36243	-247.13498	-401.45837	156.53845	62.79871	-275.33947
1380	11.492	-1401.18787	469.61819	1476.44678	-1527.24561	420.04575	1160.9021	-1275.56982	220.93307	1071.51672	-1380.59583	881.17157	1513.71619	-1542.00232	912.03784	1225.74487	-1223.65881	944.10571	1238.3783	125.61805	-248.68512	-404.93006	156.93702	62.93414	-275.33789
1381	11.5	-1400.90454	469.0676	1476.27893	-1525.77673	418.68765	1160.17993	-1275.40784	218.97006	1068.20752	-1380.47095	880.4668	1513.84131	-1541.72437	911.5791	1225.62451	-1223.24756	943.78772	1238.55115	125.4967	-250.09754	-408.07141	157.22339	63.32092	-275.29016
1382	11.508	-1400.3512	468.34659	1475.8938	-1524.01587	417.11807	1159.75317	-1275.28613	217.00426	1064.573	-1380.49231	879.90637	1514.01294	-1541.40649	911.07532	1225.53735	-1222.93457	943.48419	1238.82727	125.06507	-251.34233	-411.3208	157.55774	63.57782	-275.18567
1383	11.517	-1399.65991	467.49188	1475.71643	-1522.29749	415.79196	1159.13037	-1275.15796	215.0023	1061.07397	-1380.56665	879.11194	1514.09875	-1540.95691	910.39655	1225.54724	-1222.57166	943.09015	1239.04395	124.50195	-252.48958	-414.64246	157.99499	63.97821	-275.0548
1384	11.525	-1399.16101	466.70895	1475.43091	-1520.53552	414.43048	1158.67847	-1275.02014	212.96037	1057.33582	-1380.54456	878.47888	1514.13208	-1540.50366	909.70099	1225.3092	-1222.25073	942.80865	1239.35974	124.14087	-253.74858	-418.09509	158.29383	64.32977	-274.77234
1385	11.533	-1398.94019	466.16321	1475.34265	-1518.71008	413.08084	1158.1676	-1275.00916	211.14935	1053.56006	-1380.55615	877.76672	1514.15649	-1540.23926	909.15991	1225.26758	-1221.92615	942.55487	1239.66394	123.93103	-255.01386	-421.78259	158.63	64.78815	-274.49255
1386	11.542	-1398.73083	465.74942	1475.23999	-1516.78552	411.73376	1157.79993	-1275.0625	209.11511	1049.90698	-1380.69702	877.08997	1514.35205	-1539.95105	908.737	1225.22192	-1221.61951	942.20007	1239.98779	123.66833	-256.63431	-425.33301	159.07751	65.1101	-274.36426
1387	11.55	-1398.52258	465.15533	1475.10864	-1514.95874	410.59354	1157.40063	-1275.18567	207.23343	1046.06897	-1380.78369	876.44684	1514.46277	-1539.7511	908.18127	1225.13391	-1221.35864	941.86365	1240.34631	123.33691	-257.9219	-429.03967	159.42505	65.41681	-274.11646
1388	11.558	-1397.86096	464.39441	1474.81909	-1512.89868	409.15469	1156.901	-1275.35693	205.28705	1042.18665	-1380.91907	875.97565	1514.6366	-1539.47009	907.48621	1225.03345	-1221.17175	941.65515	1240.60315	122.50403	-259.10736	-432.63244	159.74732	65.6795	-274.03345
1389	11.567	-1397.69312	463.93945	1474.70386	-1511.03979	408.21307	1156.41187	-1275.67126	203.59081	1037.98132	-1381.12146	875.37146	1514.70447	-1539.16858	906.74811	1224.93347	-1220.96143	941.29877	1240.90747	122.02186	-260.34864	-436.72254	160.16003	65.92731	-273.797
1390	11.575	-1397.71118	463.58163	1474.63538	-1508.75671	406.61111	1156.22949	-1275.95068	201.81248	1034.08411	-1381.20813	874.76733	1514.75305	-1538.77197	906.08289	1224.70557	-1220.79175	941.10309	1241.19995	121.7605	-261.76915	-440.55127	160.41638	66.33576	-273.5531
1391	11.583	-1397.2113	463.01471	1474.29285	-1506.64136	405.42422	1155.55139	-1276.10046	199.96159	1030.0481	-1381.39844	874.21887	1514.84888	-1538.61194	905.4187	1224.55115	-1220.57288	940.88422	1241.47473	121.11084	-263.05312	-444.24475	160.82556	66.66535	-273.37415
1392	11.592	-1396.50562	462.20074	1473.90161	-1504.54382	404.10858	1155.08203	-1276.37476	198.11775	1026.00012	-1381.63745	873.70209	1514.96448	-1538.42395	904.43848	1224.24011	-1220.34863	940.54657	1241.66821	120.13086	-264.08299	-447.90149	161.28882	66.84448	-273.29627
1393	11.6	-1396.28918	461.73737	1473.7124	-1502.47888	402.81201	1154.53455	-1276.71716	196.61578	1021.92108	-1381.6615	873.00201	1514.94604	-1538.17371	903.76111	1224.06665	-1220.22546	940.3551	1241.87866	119.57202	-265.12159	-451.79132	161.43604	67.35309	-273.06738
1394	11.608	-1395.77734	461.17068	1473.31458	-1500.09558	401.42999	1154.0874	-1277.05701	194.87422	1017.82336	-1381.85083	872.46539	1514.97192	-1537.94458	903.09021	1223.93921	-1220.25256	940.45984	1242.40527	118.72033	-266.29646	-455.49122	161.59827	67.99445	-272.56665
1395	11.617	-1395.5592	460.82367	1473.04309	-1497.83301	399.94818	1153.45837	-1277.61853	193.26414	1013.73297	-1382.06812	871.93518	1514.95325	-1537.73181	902.45862	1223.64746	-1220.13916	940.29553	1242.48291	117.94067	-267.55953	-459.31012	161.92896	68.36035	-272.47034
1396	11.625	-1395.16492	460.3537	1472.80176	-1495.51379	398.61752	1153.03967	-1278.06836	191.79169	1009.70459	-1382.27087	871.27765	1514.83337	-1537.58862	901.84851	1223.49219	-1220.19836	940.36005	1242.85071	117.09656	-268.56201	-463.09717	162.07251	69.0824	-271.98266
1397	11.633	-1394.3335	459.81293	1472.35461	-1493.14221	397.18588	1152.68066	-1278.58301	190.1725	1005.62335	-1382.52881	870.78674	1514.72559	-1537.48743	901.16949	1223.28357	-1220.18994	940.27142	1243.05298	115.75049	-269.64043	-466.73126	162.33887	69.48468	-271.67261
1398	11.642	-1394.17017	459.5202	1472.07922	-1490.87085	395.83926	1152.2561	-1279.14331	188.86926	1001.71765	-1382.84949	870.22125	1514.69873	-1537.33301	900.36853	1222.92456	-1220.25842	940.35217	1243.29456	115.02686	-270.65094	-470.36157	162.59107	70.13092	-271.40417
1399	11.65	-1393.71606	458.96039	1471.71643	-1488.45764	394.59329	1151.75977	-1279.76721	187.65717	997.92395	-1383.19507	869.6662	1514.6261	-1537.24805	899.80994	1222.64038	-1220.21313	940.33252	1243.36633	113.94885	-271.30322	-473.79248	162.98194	70.66632	-271.25977
1400	11.658	-1393.2644	458.52484	1471.33154	-1486.24426	393.40863	1151.39441	-1280.38184	186.3493	994.0412	-1383.49109	869.04193	1514.4707	-1537.19678	899.12061	1222.24707	-1220.17383	940.18451	1243.50037	112.88256	-272.17554	-477.29034	163.31726	71.14258	-270.97033
1401	11.667	-1392.45898	457.96155	1470.88208	-1483.69629	392.22247	1151.03699	-1281.31177	185.29791	990.38037	-1383.84863	868.70245	1514.47559	-1537.08008	898.18201	1221.69434	-1220.23157	940.24377	1243.64001	111.14721	-272.66364	-480.50171	163.61706	71.54132	-270.83558
